ds,ts,ts_log,first_diff,ts_log_ma,ts_ma,ts_log_diff,ts_ma_diff,ts_log_ma_diff,ts_log_ewma,ts_log_ewma_diff,seasonal_first_diff,trend,seasonal,residual,forecast
2000-12-01,34.1,3.529297384289471,-1.8099999999999952,3.528683368490888,34.09285714285718,-0.05171842394852044,0.007142857142824255,0.0006140157985830008,3.4909137189393267,0.03838366535014437,-3.1499999999999986,-0.019999999999999976,-0.5751257116281151,-1.2148742883718802,0.19456874734368013
2000-12-08,29.69,3.3908102887756684,-4.41,3.51152080322723,33.55142857142861,-0.13848709551380267,-3.8614285714286076,-0.12071051445156167,3.4814763343488826,-0.09066604557321423,-4.690000000000001,-0.032211538461538416,-0.4835785088309126,-3.894209952707549,-0.334725698579021
2000-12-15,29.05,3.3690184832979204,-0.6400000000000006,3.4893798992806895,32.85571428571432,-0.02179180547774795,-3.80571428571432,-0.12036141598276906,3.4708742202270426,-0.1018557369291222,-1.4299999999999997,-0.051538461538461554,-0.1352393479917527,-0.45322219046978635,-0.8367205167016009
2000-12-22,27.38,3.3098128198603027,-1.6700000000000017,3.4636647916442063,32.08428571428575,-0.059205663437617684,-4.704285714285749,-0.15385197178390353,3.4556899415719426,-0.1458771217116399,2.6900000000000013,-0.09625000000000002,-0.033228858481261406,-1.5405211415187403,-0.09662743732839152
2000-12-29,26.52,3.277899165317662,-0.8599999999999994,3.430457430181204,31.092857142857177,-0.031913654542640835,-4.572857142857178,-0.15255826486354218,3.4389284786590135,-0.16102931334135162,-1.0,-0.11740384615384611,-0.42523060673301105,-0.31736554711314224,-0.3045323359804779
2001-01-05,27.8,3.3250360206965914,1.2800000000000011,3.3975557100679437,30.06428571428575,0.04713685537892953,-2.264285714285748,-0.07251968937135223,3.4281911150543394,-0.10315509435774795,-1.3499999999999979,-0.08923076923076917,-0.05662046687287108,1.4258512361036415,-0.14464145838556508
2001-01-12,28.81,3.360722549096437,1.009999999999998,3.3660852444762925,29.050000000000036,0.03568652839984576,-0.24000000000003752,-0.005362695379855342,3.4218304258784595,-0.06110787678202234,1.4299999999999997,-0.06634615384615383,0.5593177615653578,0.517028392280794,0.27120268042570894
2001-01-19,30.63,3.421979920844684,1.8200000000000003,3.3507541782698946,28.55428571428575,0.06125737174824675,2.0757142857142483,0.07122574257478931,3.421844519716086,0.0001354011285981116,1.3799999999999955,-0.08423076923076922,0.10312312287071955,1.80110764636005,0.21455602701466026
2001-01-26,31.35,3.4452142670789296,0.7200000000000024,3.3585261751703603,28.791428571428607,0.023234346234245695,2.558571428571394,0.0866880919085693,3.424047733864533,0.021166533214396654,1.860000000000003,-0.06644230769230766,-0.5089019354043388,1.2953442430966489,0.37302996531364424
2001-02-02,29.59,3.3874364664121184,-1.7600000000000016,3.3611573156152454,28.868571428571464,-0.05777780066681126,0.721428571428536,0.02627915079687293,3.420596157722465,-0.033159691310346684,-2.4400000000000013,-0.028076923076923076,-0.19071137596378082,-1.5412117009592976,0.1569918962442518
